Código do Município;Município;Estado;Ano de Referência;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de Serviço;Natureza Jurídica;G05A - Quantidade total de municípios atendidos com abastecimento de água;G05B - Quantidade total de municípios atendidos com esgotamento sanitário;G06A - População urbana residente do(s) município(s) com abastecimento de água;G06B - População urbana residente do(s) município(s) com esgotamento sanitário;G12A - População total residente do(s) município(s) com abastecimento de água, segundo o IBGE;G12B - População total residente do(s) município(s) com esgotamento sanitário, segundo o IBGE;GE001 - Quantidade de municípios atendidos com abastecimento de água com delegação em vigor;GE002 - Quantidade de municípios atendidos com abastecimento de água com delegação vencida;GE003 - Quantidade de municípios atendidos com abastecimento de água sem delegação;GE005 - Quantidade total de municípios atendidos;GE008 - Quantidade de Sedes municipais atendidas com abastecimento de água;GE009 - Quantidade de Sedes municipais atendidas com esgotamento sanitário;GE010 - Quantidade de Localidades (excluídas as sedes) atendidas com abastecimento de água;GE011 - Quantidade de Localidades (excluídas as sedes) atendidas com esgotamento sanitário;GE014 - Quantidade de municípios atendidos com esgotamento sanitário com delegação em vigor;GE015 - Quantidade de municípios atendidos com esgotamento sanitário com delegação vencida;GE016 - Quantidade de municípios atendidos com esgotamento sanitário sem delegação;GE017 - Ano de vencimento da delegação de abastecimento de água;GE018 - Ano de vencimento da delegação de esgotamento sanitário;GE025 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação em vigor;GE026 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação vencida para prestar esses serviços;GE028 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação em vigor para prestar esses serviços;GE029 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação vencida para prestar esses serviços;AG001 - População total atendida com abastecimento de água;AG001A - População total atendida com abastecimento de água no ano anterior ao de referência.;AG002 - Quantidade de ligações ativas de água;AG002A - Quantidade de ligações ativas de água no ano anterior ao de referência.;AG003 - Quantidade de economias ativas de água;AG003A - Quantidade de economias ativas de água no ano anterior ao de referência.;AG004 - Quantidade de ligações ativas de água micromedidas;AG004A - Quantidade de ligações ativas de água micromedidas no ano anterior ao de referência.;AG005 - Extensão da rede de água;AG005A - Extensão da rede de água no ano anterior ao de referência.;AG006 - Volume de água produzido;AG007 - Volume de água tratada em ETAs;AG008 - Volume de água micromedido;AG010 - Volume de água consumido;AG011 - Volume de água faturado;AG012 - Volume de água macromedido;AG013 - Quantidade de economias residenciais ativas de água;AG013A - Quantidade de economias residenciais ativas de água no ano anterior ao de referência.;AG014 - Quantidade de economias ativas de água micromedidas;AG014A - Quantidade de economias ativas de água micromedidas no ano anterior ao de referência.;AG015 - Volume de água tratada por simples desinfecção;AG016 - Volume de água bruta importado;AG017 - Volume de água bruta exportado;AG018 - Volume de água tratada importado;AG019 - Volume de água tratada exportado;AG020 - Volume micromedido nas economias residenciais ativas de água;AG021 - Quantidade de ligações totais de água;AG021A - Quantidade de ligações totais de água no ano anterior ao de referência.;AG022 - Quantidade de economias residenciais ativas de água micromedidas;AG022A - Quantidade de economias residenciais ativas de água micromedidas no ano anterior ao de referência.;AG024 - Volume de serviço;AG025A - População rural atendida com abastecimento de água no ano anterior ao de referência.;AG026 - População urbana atendida com abastecimento de água;AG026A - População urbana atendida com abastecimento de água no ano anterior ao de referência.;AG027 - Volume de água fluoretada;AG028 - Consumo total de energia elétrica nos sistemas de água;BL001 - Ativo circulante;BL002 - Ativo total;BL003 - Exigível a longo prazo;BL004 - Lucro líquido com depreciação;BL005 - Passivo circulante;BL006 - Patrimônio líquido;BL007 - Receita operacional;BL008 - Resultado de exercícios futuros;BL009 - Resultado operacional com depreciação;BL010 - Realizável a longo prazo;BL011 - Lucro líquido sem depreciação;BL012 - Resultado operacional sem depreciação;ES001 - População total atendida com esgotamento sanitário;ES001A - População total atendida com esgotamento sanitário no ano anterior ao de referência.;ES002 - Quantidade de ligações ativas de esgotos;ES002A - Quantidade de ligações ativas de esgoto no ano anterior ao de referência.;ES003 - Quantidade de economias ativas de esgotos;ES003A - Quantidade de economias ativas de esgoto no ano anterior ao de referência.;ES004 - Extensão da rede de esgotos;ES004A - Extensão da rede de esgoto no ano anterior ao de referência.;ES005 - Volume de esgotos coletado;ES006 - Volume de esgotos tratado;ES007 - Volume de esgotos faturado;ES008 - Quantidade de economias residenciais ativas de esgotos;ES008A - Quantidade de economias residenciais ativas de esgoto no ano anterior ao de referência.;ES009 - Quantidade de ligações totais de esgotos;ES009A - Quantidade de ligações totais de esgoto no ano anterior ao de referência.;ES012 - Volume de esgoto bruto exportado;ES013 - Volume de esgotos bruto importado;ES014 - Volume de esgoto importado tratado nas instalações do importador;ES015 - Volume de esgoto bruto exportado tratado nas instalações do importador;ES025A - População rural atendida com esgotamento sanitário no ano anterior ao de referência.;ES026 - População urbana atendida com esgotamento sanitário;ES026A - População urbana atendida com esgotamento sanitário no ano anterior ao de referência.;ES028 - Consumo total de energia elétrica nos sistemas de esgotos;FN001 - Receita operacional direta total;FN002 - Receita operacional direta de água;FN003 - Receita operacional direta de esgoto;FN004 - Receita operacional indireta;FN005 - Receita operacional total (direta + indireta);FN006 - Arrecadação total;FN007 - Receita operacional direta de água exportada (bruta ou tratada);FN008 - Créditos de contas a receber;FN008A - Crédito de contas a receber no ano anterior ao de referência.;FN010 - Despesa com pessoal próprio;FN011 - Despesa com produtos químicos;FN013 - Despesa com energia elétrica;FN014 - Despesa com serviços de terceiros;FN015 - Despesas de Exploração (DEX), sendo FN015 = FN010 + FN011 + FN013 + FN014 + FN020 + FN039 + FN021 + FN027;FN016 - Despesas com juros e encargos do serviço da dívida;FN017 - Despesas totais com os serviços (DTS), sendo FN017 = FN015 + FN016 + FN019 + FN022 + FN028;FN018 - Despesas capitalizáveis realizadas pelo prestador de serviços;FN019 - Despesas com depreciação, amortização do ativo diferido e provisão para devedores duvidosos;FN020 - Despesa com água importada (bruta ou tratada);FN021 - Despesas fiscais ou tributárias computadas na DEX;FN022 - Despesas fiscais ou tributárias não computadas na DEX;FN023 - Investimento realizado em abastecimento de água pelo prestador de serviços;FN024 - Investimento realizado em esgotamento sanitário pelo prestador de serviços;FN025 - Outros investimentos realizados pelo prestador de serviços;FN026 - Quantidade total de empregados próprios;FN026A - Quantidade total de empregados próprios no ano anterior ao de referência.;FN027 - Outras despesas de exploração;FN028 - Outras despesas com os serviços;FN030 - Investimento com recursos próprios realizado pelo prestador de serviços.;FN031 - Investimento com recursos onerosos realizado pelo prestador de serviços.;FN032 - Investimento com recursos não onerosos realizado pelo prestador de serviços.;FN033 - Investimentos totais realizados pelo prestador de serviços;FN034 - Despesas com amortizações do serviço da dívida;FN035 - Despesas com juros e encargos do serviço da dívida, exceto variações monetária e cambial;FN036 - Despesa com variações monetárias e cambiais das dívidas;FN037 - Despesas totais com o serviço da dívida;FN038 - Receita operacional direta - esgoto bruto importado;FN039 - Despesa com esgoto exportado;FN041 - Despesas capitalizáveis realizadas pelo(s) município(s);FN042 - Investimento realizado em abastecimento de água pelo(s) município(s);FN043 - Investimento realizado em esgotamento sanitário pelo(s) município(s);FN044 - Outros investimentos realizados pelo(s) município(s);FN045 - Investimento com recursos próprios realizado pelo(s) município(s);FN046 - Investimento com recursos onerosos realizado pelo(s) município(s);FN047 - Investimento com recursos não onerosos realizado pelo(s) município(s);FN048 - Investimentos totais realizados pelo(s) município(s);FN051 - Despesas capitalizáveis realizadas pelo estado;FN052 - Investimento realizado em abastecimento de água pelo estado;FN053 - Investimento realizado em esgotamento sanitário pelo estado;FN054 - Outros investimentos realizados pelo estado;FN055 - Investimento com recursos próprios realizado pelo estado;FN056 - Investimento com recursos onerosos realizado pelo estado;FN057 - Investimento com recursos não onerosos realizado pelo estado;FN058 - Investimentos totais realizados pelo estado;IN001 - Densidade de economias de água por ligação;IN002 - Índice de produtividade: economias ativas por pessoal próprio;IN003 - Despesa total com os serviços por m3 faturado;IN004 - Tarifa média praticada;IN005 - Tarifa média de água;IN006 - Tarifa média de esgoto;IN007 - Incidência da desp. de pessoal e de serv. de terc. nas despesas totais com os serviços;IN008 - Despesa média anual por empregado;IN009 - Índice de hidrometração;IN010 - Índice de micromedição relativo ao volume disponibilizado;IN011 - Índice de macromedição;IN012 - Indicador de desempenho financeiro;IN013 - Índice de perdas faturamento;IN014 - Consumo micromedido por economia;IN015 - Índice de coleta de esgoto;IN016 - Índice de tratamento de esgoto;IN017 - Consumo de água faturado por economia;IN018 - Quantidade equivalente de pessoal total;IN019 - Índice de produtividade: economias ativas por pessoal total (equivalente);IN020 - Extensão da rede de água por ligação;IN021 - Extensão da rede de esgoto por ligação;IN022 - Consumo médio percapita de água;IN023 - Índice de atendimento urbano de água;IN024 - Índice de atendimento urbano de esgoto referido aos municípios atendidos com água;IN025 - Volume de água disponibilizado por economia;IN026 - Despesa de exploração por m3 faturado;IN027 - Despesa de exploração por economia;IN028 - Índice de faturamento de água;IN029 - Índice de evasão de receitas;IN030 - Margem da despesa de exploração;IN031 - Margem da despesa com pessoal próprio;IN032 - Margem da despesa com pessoal total (equivalente);IN033 - Margem do serviço da divida;IN034 - Margem das outras despesas de exploração;IN035 - Participação da despesa com pessoal próprio nas despesas de exploração;IN036 - Participação da despesa com pessoal total (equivalente) nas despesas de exploração;IN037 - Participação da despesa com energia elétrica nas despesas de exploração;IN038 - Participação da despesa com produtos químicos nas despesas de exploração (DEX);IN039 - Participação das outras despesas nas despesas de exploração;IN040 - Participação da receita operacional direta de água na receita operacional total;IN041 - Participação da receita operacional direta de esgoto na receita operacional total;IN042 - Participação da receita operacional indireta na receita operacional total;IN043 - Participação das economias residenciais de água no total das economias de água;IN044 - Índice de micromedição relativo ao consumo;IN045 - Índice de produtividade: empregados próprios por 1000 ligações de água;IN046 - Índice de esgoto tratado referido à água consumida;IN047 - Índice de atendimento urbano de esgoto referido aos municípios atendidos com esgoto;IN048 - Índice de produtividade: empregados próprios por 1000 ligações de água + esgoto;IN049 - Índice de perdas na distribuição;IN050 - Índice bruto de perdas lineares;IN051 - Índice de perdas por ligação;IN052 - Índice de consumo de água;IN053 - Consumo médio de água por economia;IN054 - Dias de faturamento comprometidos com contas a receber;IN055 - Índice de atendimento total de água;IN056 - Índice de atendimento total de esgoto referido aos municípios atendidos com água;IN057 - Índice de fluoretação de água;IN058 - Índice de consumo de energia elétrica em sistemas de abastecimento de água;IN059 - Índice de consumo de energia elétrica em sistemas de esgotamento sanitário;IN060 - Índice de despesas por consumo de energia elétrica nos sistemas de água e esgotos;IN061 - Liquidez corrente;IN062 - Liquidez geral;IN063 - Grau de endividamento;IN064 - Margem operacional com depreciação;IN065 - Margem líquida com depreciação;IN066 - Retorno sobre o patrimônio líquido;IN067 - Composição de exigibilidades;IN068 - Margem operacional sem depreciação;IN069 - Margem líquida sem depreciação;IN101 - Índice de suficiência de caixa;IN102 - Índice de produtividade de pessoal total (equivalente)
230030;Acopiara;CE;2022;23003011;Sistema Integrado de Saneamento Rural - BAJ;SISAR BAJ;Microrregional;Água         ;Organização social;19;;;;495.874;;0;0;19;19;0;;317;;;;;;;0;0;;;102.953;;18.661;;18.661;;18.661;;1.046,78;;3.382,96;717,97;1.717,99;1.799,56;2.579,42;1.076,06;18.661;;18.661;;1.157,48;;0;50,04;0;;27.774;;18.661;;;;;;0;;1.502,37;2.567,57;0;2.137,89;429,67;2.137,89;4.734,27;0;-250,23;1.065,20;2.364,47;-157,77;;;;;;;;;;;;;;;;;;;;;;;;4.712.102,13;4.712.102,13;;0;4.712.102,13;4.614.974,73;0;;;470.632,17;573.901,58;1.691.658,66;289.030,46;3.120.745,90;0;3.213.290,41;0;92.544,51;53.632,57;0;0;0;0;0;20;;41.890,46;0;0;0;0;0;0;0;0;0;;;0;;0;0;;0;0;;;;0;;;;;;1;933,05;1,25;1,83;1,83;;23,64;23.531,61;100;50,04;31,34;146,64;24,86;7,67;;;11,52;32,28;578,05;37,69;;47,89;;;15,33;1,21;167,23;75,14;2,06;66,23;9,99;16,12;0;0,89;15,08;24,34;54,21;18,39;1,34;100;;0;100;95,47;1,07;;;1,07;47,58;4,28;239,81;52,42;8,04;;20,76;;0;;;;3,5;5,98;0,17;-5,29;45,16;;100;-3,33;49,94;147,88;578,05
230040;Aiuaba;CE;2022;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;;;14.076;;;;;1;1;;3;;;;;;;;;;;9.204;10.380;1.901;1.902;1.901;1.902;1.744;1.715;81,9;81,67;400;370;109,37;216,8;233,64;0;1.849;1.849;1.744;1.715;0;;1.000,00;0;0;105,13;2.504;2.392;1.706;;0;;;4.288;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560.533,28;560.523,28;;139.734,76;700.268,04;10;10;;;250.000,00;24.357,19;357.658,24;294.543,31;926.558,74;0;936.616,37;;0;0;0;10;;;;16;15;0;10.047,63;;;;;0;0;0;0;;;0;505.000,00;0;0;505.000,00;0;0;505.000,00;;;;;;;;;1;122,68;4,01;2,4;;;58,14;16.129,03;90,95;27,34;0;59,85;41,59;5,27;;;10,24;33,76;56,32;33,41;;60,66;;;17,53;3,97;487,28;58,41;100;165,3;44,6;97,15;0;0;26,98;58,77;38,6;2,63;0;80,05;;19,95;97,24;50,45;8,15;;;8,15;45,8;6,14;263,96;54,2;9,5;;65,39;;0;;;;;;;;;;;;;0;56,32
230040;Aiuaba;CE;2021;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;4.288;;17.584;;;;;1;1;;3;;;;;;;;;;;10.380;10.200;1.902;1.849;1.902;1.849;1.715;0;81,67;78,67;356,4;356,4;140,59;202,54;231,88;0;1.849;;1.715;0;0;;0;0;0;137,1;2.392;2.921;;;0;;4.288;4.266;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;526.116,63;526.116,63;;109.320,19;635.436,82;0;0;;;231.059,37;23.835,68;354.704,68;276.359,94;885.959,67;0;885.959,67;;0;0;0;0;;;;15;15;0;0;;;;;0;0;0;0;;;0;504.406,68;0;0;504.406,68;0;0;504.406,68;;;;;;;;;1;125,03;3,82;2,27;2,27;;57,27;15.403,96;45,72;39,45;0;59,38;34,94;13,66;;;10,3;32,94;56,94;30,18;;53,93;100;;15,84;3,82;472,39;65,06;100;168,4;43,92;96,45;0;0;26,08;57,27;40,04;2,69;0;82,8;;17,2;98,59;69,41;8;;;8;43,17;5,26;224,76;56,83;9;;59,03;;0;;;;;;;;;;;;;0;56,94
230040;Aiuaba;CE;2020;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;4.266;;17.493;;;;;1;1;;10;;;;;;;;;;;10.200;10.053;1.849;1.400;1.849;1.400;0;0;78,67;200;356,4;356,4;0;350,5;350,5;0;;;0;0;0;;0;0;0;0;2.921;18.900;;;0;;4.266;4.169;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;497.057,23;497.057,23;;107.530,29;604.587,52;0;0;;;378.491,00;68.244,07;135.839,12;123.327,00;706.401,19;0;706.401,19;;0;0;500;0;;;;15;15;0;0;;;;;0;0;0;0;;;0;94.608,50;0;0;94.608,50;0;0;94.608,50;0;0;0;0;0;0;0;0;1;108,3;2,02;1,42;1,42;;71,04;25.232,73;0;0;0;70,36;1,66;;;;17,98;19,89;81,68;12,77;;94,83;100;;18,28;2,02;434,84;98,34;100;142,12;76,15;100,96;0;0;53,58;71,04;19,23;9,66;0;82,21;;17,79;;0;9,23;;;9,23;1,66;0,12;9,95;98,34;17,98;;58,31;;0;0;;;;;;;;;;;;0;81,68
230040;Aiuaba;CE;2019;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;4.243;;17.399;;;;;1;1;;5;;;;;;;;;;;10.053;10.053;1.400;1.322;1.400;1.322;0;0;200;200;900;600;0;650,5;800;800;;;0;0;100;;0;0;0;;18.900;18.642;;;;;4.169;4.169;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;604.587,52;604.587,52;;0;604.587,52;0;0;;;225.500,00;6.320,00;108.235,08;6.320,00;425.330,00;0;425.330,00;;0;0;0;0;;;;15;15;78.954,92;0;;;;;0;0;0;0;;;0;48.694,00;0;0;48.694,00;0;0;48.694,00;;;;;;;;;1;90,73;0,53;0,76;0,76;;54,5;15.033,33;0;0;88,89;142,15;11,11;;;;48,98;15,42;88,26;10,65;;177,28;98,26;;55,11;0,53;312,51;88,89;100;70,35;37,3;38,34;0;13,06;53,02;54,5;25,45;1,49;18,56;100;;0;;0;11,02;;;11,02;27,72;3,42;502,25;72,28;39,83;;57,78;;0;;;;;;;;;;;;;0;88,26
230040;Aiuaba;CE;2018;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;4.219;;17.303;;;;;1;1;;5;;;;;;;;;;;10.053;4.169;1.322;5.196;1.322;5.350;0;0;200;200;900;800;0;650,5;735;735,8;;;0;0;100;;0;735;0;;18.642;18.140;;0;;;4.169;4.000;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;389.905,66;389.905,66;;9.000,00;398.905,66;0;0;;;223.217,00;5.940,00;0;5.940,00;329.319,80;0;418.345,00;;;0;0;0;;;;15;10;94.222,80;;;;;;0;0;0;0;;;0;85.853,32;0;0;;;;85.853,32;0;0;0;0;0;0;0;0;1,02;266,88;0,57;0,53;0,53;;54,78;17.857,36;0;0;45;93,2;55,05;;;;18,36;12,83;259,96;10,87;;250,62;98,81;;40,84;0,45;98,72;44,95;100;84,46;57,25;58,77;0;24,17;67,78;69,58;0;1,8;28,61;97,74;;2,26;;0;3,84;;;3,84;60,21;13,49;827,63;39,79;16,25;;58,1;;0;;;;;;;;;;;;;0;253,96
230040;Aiuaba;CE;2017;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;4.193;;17.194;;;;;1;1;;5;;;;;;;;;;;4.169;;5.196;;5.350;;0;;200;;735,84;0;0;650,8;0;735,8;;;0;;0;;0;0;0;;18.140;;0;;;;4.000;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0;;;412.404,00;0;0;5.941,00;418.345,00;0;418.345,00;;;0;0;0;;;;10;;0;;;;;;0;0;0;0;;;0;82.500,00;48.376,00;0;;;;130.876,00;0;0;0;0;0;0;0;0;1,03;535;;;;;100;41.240,40;0;0;99,99;0;100;;;;0;10,14;527,4;11,03;;427,68;95,4;;11,46;;78,2;0;;;;;;;98,58;100;0;0;0;;;;;0;1,92;;;1,92;11,56;1,16;44,84;88,44;10,14;;24,25;;0;;;;;;;;;;;;;0;512,22
230040;Aiuaba;CE;2012;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;4.016;;16.468;;;;;1;1;;0;;;;;;;;;;;11.000;9.600;2.680;2.680;3.300;3.200;190;187;29,87;29,87;1.099,00;1.099,00;41;632,5;632,5;0;2.798;2.798;192;178;0;;0;0;0;35;2.755;2.755;175;175;0;;3.984;3.984;0;844,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;66.680,00;66.680,00;;91,3;66.771,30;65.200,00;0;0;0;110.000,00;6.016,00;81.000,00;6.000,00;282.900,00;0;285.000,00;;0;0;11.000,00;1.000,00;;;;6;10;68.884,00;1.100,00;;;;;0;0;0;0;;;0;30.000,00;5.000,00;0;35.000,00;0;0;35.000,00;0;0;0;0;0;0;0;0;1,21;406,25;0,45;0,11;0,11;;40,7;13.750,00;7,03;3,73;0;23,4;42,45;18,5;;;16,2;8;385,24;10,8;;168,2;99,2;;28,2;0,45;87,05;57,55;2,35;424,27;164,97;173,97;0;103,31;38,88;41;28,63;2,13;24,35;99,86;;0,14;86,09;6,48;2,99;;;2,99;42,45;42,79;476,9;57,55;16,2;0;66,8;;0;0,77;;0,1;;;;;;;;;;22,97;317,67
230040;Aiuaba;CE;2011;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;0;3.984;;16.338;;;;;1;1;;10;;;;;;;;;;;9.600;8.602;2.680;2.669;3.200;2.669;187;170;29,87;26,9;1.099,00;1.060,00;80;888,76;780;0;2.798;2.669;178;170;0;;0;0;0;8;2.755;2.699;175;170;0;4.651;3.984;3.951;0;844,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.680,00;6.680,00;;90;6.770,00;5.200,00;0;0;0;130.000,00;3.010,00;99.000,00;6.000,00;282.900,00;0;285.000,00;;0;0;11.000,00;1.000,00;;;;10;10;33.890,00;1.100,00;;;;;0;0;0;0;;;0;30.000,00;5.000,00;0;35.000,00;0;0;35.000,00;0;0;0;0;0;0;0;0;1,1;293,45;0,37;0,01;0,01;;47,72;13.000,00;6,67;7,28;0;2,34;29,03;38,3;;;22,2;10;280,5;10,4;;267,5;100;;31,2;0,36;96,4;70,97;23,19;4.235,03;1.946,11;2.035,93;0;507,34;45,95;48,07;34,99;1,06;11,98;98,67;;1,33;93,15;9;3,74;;;3,74;19,13;20,29;215,37;80,87;25,2;0;58,76;;0;0,77;;0,12;;;;;;;;;;1,83;255,65
230040;Aiuaba;CE;2010;23004011;Prefeitura Municipal de Aiuaba;PMA;Local;Água         ;Administração pública direta;1;;3.951;;16.203;;;;;1;1;;7;;;;;;;;;;;8.602;5.230;2.669;2.355;2.669;;170;;26,9;25;1.058,40;1.058,40;5;769,67;769,67;0;2.669;;170;;0;;0;0;0;5;2.699;2.420;170;;;1.405;3.951;3.825;0;743,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;0;0;0;0;0;0;125.000,00;0;93.500,00;11.000,00;291.500,00;0;291.500,00;0;0;0;9.600,00;0;30.000,00;5.000,00;0;10;7;52.400,00;0;35.000,00;0;0;35.000,00;0;0;0;0;;;;;;;;;;;0;0;0;0;0;0;0;0;1,06;314;0,38;0;0;;46,66;14.705,88;6,77;0,47;0;0;27,28;2,5;;;24;9;288,6;10,1;;304,9;100;;33;0,38;109,22;72,72;;;;;;;42,88;46,66;32,08;0;17,98;;;;100;0,65;3,38;;;3,38;27,28;30,48;314,9;72,72;24;;53,09;;0;0,7;;0,13;;;;;;;;;;0;271,63
